* f   0 0 0 0 0 2 0 0 0 2 0  18
* f   0 2 0 0 0 0 0 0 0 2 0  18
* f   2 0 0 0 0 0 0 0 0 2 0  18
* f   0 0 0 2 0 2 0 0 0 0 0  19
* f   0 2 0 2 0 0 0 0 0 0 0  19
* f   2 0 0 2 0 0 0 0 0 0 0  19
* f   0 0 0 0 0 2 0 2 0 0 0  19
* f   0 2 0 0 0 0 0 2 0 0 0  19
* f   2 0 0 0 0 0 0 2 0 0 0  19
* f   0 0 0 0 0 2 0 0 0 2 0  19
* f   0 2 0 0 0 0 0 0 0 2 0  19
* f   2 0 0 0 0 0 0 0 0 2 0  19
* f   0 0 0 2 0 2 0 0 0 0 0  20
* f   0 2 0 2 0 0 0 0 0 0 0  20
* f   2 0 0 2 0 0 0 0 0 0 0  20
* f   0 0 0 0 0 2 0 2 0 0 0  20
* f   0 2 0 0 0 0 0 2 0 0 0  20
* f   2 0 0 0 0 0 0 2 0 0 0  20
* f   0 0 0 0 0 2 0 0 0 2 0  20
* f   0 2 0 0 0 0 0 0 0 2 0  20
* f   2 0 0 0 0 0 0 0 0 2 0  20
* f   0 0 3 0 0 1 0 0 0 0 0  18
* f   0 1 3 0 0 0 0 0 0 0 0  18
* f   1 0 3 0 0 0 0 0 0 0 0  18
* f   0 0 0 0 0 1 3 0 0 0 0  18
* f   0 1 0 0 0 0 3 0 0 0 0  18
* f   1 0 0 0 0 0 3 0 0 0 0  18
* f   0 0 0 0 0 1 0 0 0 1 2  18
* f   0 1 0 0 0 0 0 0 0 1 2  18
* f   1 0 0 0 0 0 0 0 0 1 2  18
* f   0 0 0 3 0 1 0 0 0 0 0  19
* f   0 1 0 3 0 0 0 0 0 0 0  19
* f   1 0 0 3 0 0 0 0 0 0 0  19
* f   0 0 0 0 0 1 0 3 0 0 0  19
* f   0 1 0 0 0 0 0 3 0 0 0  19
* f   1 0 0 0 0 0 0 3 0 0 0  19
* f   0 0 0 3 0 1 0 0 0 0 0  20
* f   0 1 0 3 0 0 0 0 0 0 0  20
* f   1 0 0 3 0 0 0 0 0 0 0  20
* f   0 0 0 0 0 1 0 3 0 0 0  20
* f   0 1 0 0 0 0 0 3 0 0 0  20
* f   1 0 0 0 0 0 0 3 0 0 0  20
* f   0 0 4 0 0 0 0 0 0 0 0  18
* f   0 0 3 1 0 0 0 0 0 0 0  18
* f   0 0 3 0 0 0 1 0 0 0 0  18
* f   0 0 3 0 0 0 0 1 0 0 0  18
* f   0 0 2 2 0 0 0 0 0 0 0  18
* f   0 0 2 0 0 0 2 0 0 0 0  18
* f   0 0 2 0 0 0 0 2 0 0 0  18
* f   0 0 1 0 0 0 3 0 0 0 0  18
* f   0 0 1 0 0 0 0 3 0 0 0  18
* f   0 0 0 3 0 0 0 0 0 1 0  18
* f   0 0 0 2 0 0 0 0 0 2 0  18
* f   0 0 0 2 0 0 0 0 0 1 1  18
* f   0 0 0 1 0 0 0 0 0 3 0  18
* f   0 0 0 1 0 0 0 0 0 2 1  18
* f   0 0 0 0 0 0 4 0 0 0 0  18
* f   0 0 0 0 0 0 3 1 0 0 0  18
* f   0 0 0 0 0 0 2 2 0 0 0  18
* f   0 0 0 0 0 0 0 3 0 1 0  18
* f   0 0 0 0 0 0 0 2 0 2 0  18
* f   0 0 0 0 0 0 0 2 0 1 1  18
* f   0 0 0 0 0 0 0 1 0 3 0  18
* f   0 0 0 0 0 0 0 1 0 2 1  18
* f   0 0 0 0 0 0 0 0 0 4 0  18
* f   0 0 3 1 0 0 0 0 0 0 0  19
* f   0 0 3 0 0 0 0 1 0 0 0  19
* f   0 0 2 2 0 0 0 0 0 0 0  19
* f   0 0 2 0 0 0 0 2 0 0 0  19
* f   0 0 1 0 0 0 0 3 0 0 0  19
* f   0 0 1 0 0 0 0 0 0 1 2  19
* f   0 0 0 4 0 0 0 0 0 0 0  19
* f   0 0 0 3 0 0 0 1 0 0 0  19
* f   0 0 0 3 0 0 0 0 0 1 0  19
* f   0 0 0 2 0 0 0 2 0 0 0  19
* f   0 0 0 2 0 0 0 0 0 2 0  19
* f   0 0 0 2 0 0 0 0 0 1 1  19
* f   0 0 0 1 0 0 0 3 0 0 0  19
* f   0 0 0 1 0 0 0 0 0 2 1  19
* f   0 0 0 0 0 0 3 1 0 0 0  19
* f   0 0 0 0 0 0 2 2 0 0 0  19
* f   0 0 0 0 0 0 1 0 0 1 2  19
* f   0 0 0 0 0 0 0 4 0 0 0  19
* f   0 0 0 0 0 0 0 3 0 1 0  19
* f   0 0 0 0 0 0 0 2 0 2 0  19
* f   0 0 0 0 0 0 0 2 0 1 1  19
* f   0 0 0 0 0 0 0 1 0 2 1  19
* f   0 0 0 0 0 0 0 0 0 4 0  19
* f   0 0 0 0 0 0 0 0 0 2 2  19
* f   0 0 3 1 0 0 0 0 0 0 0  20
* f   0 0 3 0 0 0 0 1 0 0 0  20
* f   0 0 2 2 0 0 0 0 0 0 0  20
* f   0 0 2 0 0 0 0 2 0 0 0  20
* f   0 0 1 0 0 0 0 3 0 0 0  20
* f   0 0 1 0 0 0 0 0 0 1 2  20
* f   0 0 0 4 0 0 0 0 0 0 0  20
* f   0 0 0 3 0 0 0 1 0 0 0  20
* f   0 0 0 3 0 0 0 0 0 1 0  20
* f   0 0 0 2 0 0 0 2 0 0 0  20
* f   0 0 0 2 0 0 0 0 0 2 0  20
* f   0 0 0 2 0 0 0 0 0 1 1  20
* f   0 0 0 1 0 0 0 3 0 0 0  20
* f   0 0 0 1 0 0 0 0 0 2 1  20
* f   0 0 0 0 0 0 3 1 0 0 0  20
* f   0 0 0 0 0 0 2 2 0 0 0  20
* f   0 0 0 0 0 0 1 0 0 1 2  20
* f   0 0 0 0 0 0 0 4 0 0 0  20
* f   0 0 0 0 0 0 0 3 0 1 0  20
* f   0 0 0 0 0 0 0 2 0 2 0  20
* f   0 0 0 0 0 0 0 2 0 1 1  20
* f   0 0 0 0 0 0 0 1 0 2 1  20
* f   0 0 0 0 0 0 0 0 0 4 0  20
* f   0 0 0 0 0 0 0 0 0 2 2  20
* f   0 0 0 0 0 4 0 0 0 0 0  21
* f   0 1 0 0 0 3 0 0 0 0 0  21
* f   0 2 0 0 0 2 0 0 0 0 0  21
* f   0 3 0 0 0 1 0 0 0 0 0  21
* f   0 4 0 0 0 0 0 0 0 0 0  21
* f   1 0 0 0 0 3 0 0 0 0 0  21
* f   1 3 0 0 0 0 0 0 0 0 0  21
* f   2 0 0 0 0 2 0 0 0 0 0  21
* f   2 2 0 0 0 0 0 0 0 0 0  21
* f   3 0 0 0 0 1 0 0 0 0 0  21
* f   3 1 0 0 0 0 0 0 0 0 0  21
* f   4 0 0 0 0 0 0 0 0 0 0  21
* f   0 0 1 0 0 3 0 0 0 0 0  21
* f   0 3 1 0 0 0 0 0 0 0 0  21
* f   3 0 1 0 0 0 0 0 0 0 0  21
* f   0 0 0 0 0 3 1 0 0 0 0  21
* f   0 3 0 0 0 0 1 0 0 0 0  21
* f   3 0 0 0 0 0 1 0 0 0 0  21
* f   0 0 0 1 0 3 0 0 0 0 0  22
* f   0 3 0 1 0 0 0 0 0 0 0  22
* f   3 0 0 1 0 0 0 0 0 0 0  22
* f   0 0 0 0 0 3 0 1 0 0 0  22
* f   0 3 0 0 0 0 0 1 0 0 0  22
* f   3 0 0 0 0 0 0 1 0 0 0  22
* f   0 0 0 0 0 3 0 0 0 1 0  22
* f   0 3 0 0 0 0 0 0 0 1 0  22
* f   3 0 0 0 0 0 0 0 0 1 0  22
* f   0 0 0 1 0 3 0 0 0 0 0  23
* f   0 3 0 1 0 0 0 0 0 0 0  23
* f   3 0 0 1 0 0 0 0 0 0 0  23
* f   0 0 0 0 0 3 0 1 0 0 0  23
* f   0 3 0 0 0 0 0 1 0 0 0  23
* f   3 0 0 0 0 0 0 1 0 0 0  23
* f   0 0 0 0 0 3 0 0 0 1 0  23
* f   0 3 0 0 0 0 0 0 0 1 0  23
* f   3 0 0 0 0 0 0 0 0 1 0  23
* f   0 0 2 0 0 2 0 0 0 0 0  21
* f   0 2 2 0 0 0 0 0 0 0 0  21
* f   2 0 2 0 0 0 0 0 0 0 0  21
* f   0 0 0 0 0 2 2 0 0 0 0  21
* f   0 2 0 0 0 0 2 0 0 0 0  21
* f   2 0 0 0 0 0 2 0 0 0 0  21
* f   0 0 0 0 0 2 0 0 0 2 0  21
* f   0 2 0 0 0 0 0 0 0 2 0  21
* f   2 0 0 0 0 0 0 0 0 2 0  21
* f   0 0 0 2 0 2 0 0 0 0 0  22
* f   0 2 0 2 0 0 0 0 0 0 0  22
* f   2 0 0 2 0 0 0 0 0 0 0  22
* f   0 0 0 0 0 2 0 2 0 0 0  22
* f   0 2 0 0 0 0 0 2 0 0 0  22
* f   2 0 0 0 0 0 0 2 0 0 0  22
* f   0 0 0 0 0 2 0 0 0 2 0  22
* f   0 2 0 0 0 0 0 0 0 2 0  22
* f   2 0 0 0 0 0 0 0 0 2 0  22
* f   0 0 0 2 0 2 0 0 0 0 0  23
* f   0 2 0 2 0 0 0 0 0 0 0  23
* f   2 0 0 2 0 0 0 0 0 0 0  23
* f   0 0 0 0 0 2 0 2 0 0 0  23
* f   0 2 0 0 0 0 0 2 0 0 0  23
* f   2 0 0 0 0 0 0 2 0 0 0  23
* f   0 0 0 0 0 2 0 0 0 2 0  23
* f   0 2 0 0 0 0 0 0 0 2 0  23
* f   2 0 0 0 0 0 0 0 0 2 0  23
* f   0 0 3 0 0 1 0 0 0 0 0  21
* f   0 1 3 0 0 0 0 0 0 0 0  21
* f   1 0 3 0 0 0 0 0 0 0 0  21
* f   0 0 0 0 0 1 3 0 0 0 0  21
* f   0 1 0 0 0 0 3 0 0 0 0  21
* f   1 0 0 0 0 0 3 0 0 0 0  21
* f   0 0 0 0 0 1 0 0 0 1 2  21
* f   0 1 0 0 0 0 0 0 0 1 2  21
* f   1 0 0 0 0 0 0 0 0 1 2  21
* f   0 0 0 3 0 1 0 0 0 0 0  22
* f   0 1 0 3 0 0 0 0 0 0 0  22
* f   1 0 0 3 0 0 0 0 0 0 0  22
* f   0 0 0 0 0 1 0 3 0 0 0  22
* f   0 1 0 0 0 0 0 3 0 0 0  22
* f   1 0 0 0 0 0 0 3 0 0 0  22
* f   0 0 0 3 0 1 0 0 0 0 0  23
* f   0 1 0 3 0 0 0 0 0 0 0  23
* f   1 0 0 3 0 0 0 0 0 0 0  23
* f   0 0 0 0 0 1 0 3 0 0 0  23
* f   0 1 0 0 0 0 0 3 0 0 0  23
* f   1 0 0 0 0 0 0 3 0 0 0  23
* f   0 0 4 0 0 0 0 0 0 0 0  21
* f   0 0 3 1 0 0 0 0 0 0 0  21
* f   0 0 3 0 0 0 1 0 0 0 0  21
* f   0 0 3 0 0 0 0 1 0 0 0  21
* f   0 0 2 2 0 0 0 0 0 0 0  21
* f   0 0 2 0 0 0 2 0 0 0 0  21
* f   0 0 2 0 0 0 0 2 0 0 0  21
* f   0 0 1 0 0 0 3 0 0 0 0  21
* f   0 0 1 0 0 0 0 3 0 0 0  21
* f   0 0 0 3 0 0 0 0 0 1 0  21
* f   0 0 0 2 0 0 0 0 0 2 0  21
* f   0 0 0 2 0 0 0 0 0 1 1  21
* f   0 0 0 1 0 0 0 0 0 3 0  21
* f   0 0 0 1 0 0 0 0 0 2 1  21
* f   0 0 0 0 0 0 4 0 0 0 0  21
* f   0 0 0 0 0 0 3 1 0 0 0  21
* f   0 0 0 0 0 0 2 2 0 0 0  21
* f   0 0 0 0 0 0 0 3 0 1 0  21
* f   0 0 0 0 0 0 0 2 0 2 0  21
* f   0 0 0 0 0 0 0 2 0 1 1  21
* f   0 0 0 0 0 0 0 1 0 3 0  21
* f   0 0 0 0 0 0 0 1 0 2 1  21
* f   0 0 0 0 0 0 0 0 0 4 0  21
* f   0 0 3 1 0 0 0 0 0 0 0  22
* f   0 0 3 0 0 0 0 1 0 0 0  22
* f   0 0 2 2 0 0 0 0 0 0 0  22
* f   0 0 2 0 0 0 0 2 0 0 0  22
* f   0 0 1 0 0 0 0 3 0 0 0  22
* f   0 0 1 0 0 0 0 0 0 1 2  22
* f   0 0 0 4 0 0 0 0 0 0 0  22
* f   0 0 0 3 0 0 0 1 0 0 0  22
* f   0 0 0 3 0 0 0 0 0 1 0  22
* f   0 0 0 2 0 0 0 2 0 0 0  22
* f   0 0 0 2 0 0 0 0 0 2 0  22
* f   0 0 0 2 0 0 0 0 0 1 1  22
* f   0 0 0 1 0 0 0 3 0 0 0  22
* f   0 0 0 1 0 0 0 0 0 2 1  22
* f   0 0 0 0 0 0 3 1 0 0 0  22
* f   0 0 0 0 0 0 2 2 0 0 0  22
* f   0 0 0 0 0 0 1 0 0 1 2  22
* f   0 0 0 0 0 0 0 4 0 0 0  22
* f   0 0 0 0 0 0 0 3 0 1 0  22
* f   0 0 0 0 0 0 0 2 0 2 0  22
* f   0 0 0 0 0 0 0 2 0 1 1  22
* f   0 0 0 0 0 0 0 1 0 2 1  22
* f   0 0 0 0 0 0 0 0 0 4 0  22
* f   0 0 0 0 0 0 0 0 0 2 2  22
* f   0 0 3 1 0 0 0 0 0 0 0  23
* f   0 0 3 0 0 0 0 1 0 0 0  23
* f   0 0 2 2 0 0 0 0 0 0 0  23
* f   0 0 2 0 0 0 0 2 0 0 0  23
* f   0 0 1 0 0 0 0 3 0 0 0  23
* f   0 0 1 0 0 0 0 0 0 1 2  23
* f   0 0 0 4 0 0 0 0 0 0 0  23
* f   0 0 0 3 0 0 0 1 0 0 0  23
* f   0 0 0 3 0 0 0 0 0 1 0  23
* f   0 0 0 2 0 0 0 2 0 0 0  23
* f   0 0 0 2 0 0 0 0 0 2 0  23
* f   0 0 0 2 0 0 0 0 0 1 1  23
* f   0 0 0 1 0 0 0 3 0 0 0  23
* f   0 0 0 1 0 0 0 0 0 2 1  23
* f   0 0 0 0 0 0 3 1 0 0 0  23
* f   0 0 0 0 0 0 2 2 0 0 0  23
* f   0 0 0 0 0 0 1 0 0 1 2  23
* f   0 0 0 0 0 0 0 4 0 0 0  23
* f   0 0 0 0 0 0 0 3 0 1 0  23
* f   0 0 0 0 0 0 0 2 0 2 0  23
* f   0 0 0 0 0 0 0 2 0 1 1  23
* f   0 0 0 0 0 0 0 1 0 2 1  23
* f   0 0 0 0 0 0 0 0 0 4 0  23
* f   0 0 0 0 0 0 0 0 0 2 2  23
* f   0 0 0 0 0 5 0 0 0 0 0  0
* f   0 1 0 0 0 4 0 0 0 0 0  0
* f   0 2 0 0 0 3 0 0 0 0 0  0
* f   0 3 0 0 0 2 0 0 0 0 0  0
* f   0 4 0 0 0 1 0 0 0 0 0  0
* f   0 5 0 0 0 0 0 0 0 0 0  0
* f   1 0 0 0 0 4 0 0 0 0 0  0
* f   1 4 0 0 0 0 0 0 0 0 0  0
* f   2 0 0 0 0 3 0 0 0 0 0  0
* f   2 3 0 0 0 0 0 0 0 0 0  0
* f   3 0 0 0 0 2 0 0 0 0 0  0
* f   3 2 0 0 0 0 0 0 0 0 0  0
* f   4 0 0 0 0 1 0 0 0 0 0  0
* f   4 1 0 0 0 0 0 0 0 0 0  0
* f   5 0 0 0 0 0 0 0 0 0 0  0
* f   0 0 1 0 0 4 0 0 0 0 0  0
* f   0 4 1 0 0 0 0 0 0 0 0  0
* f   4 0 1 0 0 0 0 0 0 0 0  0
* f   0 0 0 0 0 4 1 0 0 0 0  0
* f   0 4 0 0 0 0 1 0 0 0 0  0
* f   4 0 0 0 0 0 1 0 0 0 0  0
* f   0 0 0 1 0 4 0 0 0 0 0  1
* f   0 4 0 1 0 0 0 0 0 0 0  1
* f   4 0 0 1 0 0 0 0 0 0 0  1
* f   0 0 0 0 0 4 0 1 0 0 0  1
* f   0 4 0 0 0 0 0 1 0 0 0  1
* f   4 0 0 0 0 0 0 1 0 0 0  1
* f   0 0 0 0 0 4 0 0 0 1 0  1
* f   0 4 0 0 0 0 0 0 0 1 0  1
* f   4 0 0 0 0 0 0 0 0 1 0  1
* f   0 0 0 1 0 4 0 0 0 0 0  2
* f   0 4 0 1 0 0 0 0 0 0 0  2
* f   4 0 0 1 0 0 0 0 0 0 0  2
* f   0 0 0 0 0 4 0 1 0 0 0  2
* f   0 4 0 0 0 0 0 1 0 0 0  2
* f   4 0 0 0 0 0 0 1 0 0 0  2
* f   0 0 0 0 0 4 0 0 0 1 0  2
* f   0 4 0 0 0 0 0 0 0 1 0  2
* f   4 0 0 0 0 0 0 0 0 1 0  2
* f   0 0 2 0 0 3 0 0 0 0 0  0
* f   0 3 2 0 0 0 0 0 0 0 0  0
* f   3 0 2 0 0 0 0 0 0 0 0  0
* f   0 0 0 0 0 3 2 0 0 0 0  0
* f   0 3 0 0 0 0 2 0 0 0 0  0
* f   3 0 0 0 0 0 2 0 0 0 0  0
* f   0 0 0 0 0 3 0 0 0 2 0  0
* f   0 3 0 0 0 0 0 0 0 2 0  0
* f   3 0 0 0 0 0 0 0 0 2 0  0
* f   0 0 0 2 0 3 0 0 0 0 0  1
* f   0 3 0 2 0 0 0 0 0 0 0  1
* f   3 0 0 2 0 0 0 0 0 0 0  1
* f   0 0 0 0 0 3 0 2 0 0 0  1
* f   0 3 0 0 0 0 0 2 0 0 0  1
* f   3 0 0 0 0 0 0 2 0 0 0  1
* f   0 0 0 0 0 3 0 0 0 2 0  1
* f   0 3 0 0 0 0 0 0 0 2 0  1
* f   3 0 0 0 0 0 0 0 0 2 0  1
* f   0 0 0 2 0 3 0 0 0 0 0  2
* f   0 3 0 2 0 0 0 0 0 0 0  2
* f   3 0 0 2 0 0 0 0 0 0 0  2
* f   0 0 0 0 0 3 0 2 0 0 0  2
* f   0 3 0 0 0 0 0 2 0 0 0  2
* f   3 0 0 0 0 0 0 2 0 0 0  2
* f   0 0 0 0 0 3 0 0 0 2 0  2
* f   0 3 0 0 0 0 0 0 0 2 0  2
* f   3 0 0 0 0 0 0 0 0 2 0  2
* f   0 0 3 0 0 2 0 0 0 0 0  0
* f   0 2 3 0 0 0 0 0 0 0 0  0
* f   2 0 3 0 0 0 0 0 0 0 0  0
* f   0 0 0 0 0 2 3 0 0 0 0  0
* f   0 2 0 0 0 0 3 0 0 0 0  0
* f   2 0 0 0 0 0 3 0 0 0 0  0
* f   0 0 0 0 0 2 0 0 0 1 2  0
* f   0 2 0 0 0 0 0 0 0 1 2  0
* f   2 0 0 0 0 0 0 0 0 1 2  0
* f   0 0 0 3 0 2 0 0 0 0 0  1
* f   0 2 0 3 0 0 0 0 0 0 0  1
* f   2 0 0 3 0 0 0 0 0 0 0  1
* f   0 0 0 0 0 2 0 3 0 0 0  1
* f   0 2 0 0 0 0 0 3 0 0 0  1
* f   2 0 0 0 0 0 0 3 0 0 0  1
* f   0 0 0 3 0 2 0 0 0 0 0  2
* f   0 2 0 3 0 0 0 0 0 0 0  2
* f   2 0 0 3 0 0 0 0 0 0 0  2
* f   0 0 0 0 0 2 0 3 0 0 0  2
* f   0 2 0 0 0 0 0 3 0 0 0  2
* f   2 0 0 0 0 0 0 3 0 0 0  2
* f   0 0 4 0 0 1 0 0 0 0 0  0
* f   0 1 4 0 0 0 0 0 0 0 0  0
* f   1 0 4 0 0 0 0 0 0 0 0  0
* f   0 0 0 0 0 1 4 0 0 0 0  0
* f   0 1 0 0 0 0 4 0 0 0 0  0
* f   1 0 0 0 0 0 4 0 0 0 0  0
* f   0 0 0 0 0 1 0 0 0 4 0  0
* f   0 1 0 0 0 0 0 0 0 4 0  0
* f   1 0 0 0 0 0 0 0 0 4 0  0
* f   0 0 0 4 0 1 0 0 0 0 0  1
* f   0 1 0 4 0 0 0 0 0 0 0  1
* f   1 0 0 4 0 0 0 0 0 0 0  1
* f   0 0 0 0 0 1 0 4 0 0 0  1
* f   0 1 0 0 0 0 0 4 0 0 0  1
* f   1 0 0 0 0 0 0 4 0 0 0  1
* f   0 0 0 0 0 1 0 0 0 4 0  1
* f   0 1 0 0 0 0 0 0 0 4 0  1
* f   1 0 0 0 0 0 0 0 0 4 0  1
* f   0 0 0 0 0 1 0 0 0 2 2  1
* f   0 1 0 0 0 0 0 0 0 2 2  1
* f   1 0 0 0 0 0 0 0 0 2 2  1
* f   0 0 0 4 0 1 0 0 0 0 0  2
* f   0 1 0 4 0 0 0 0 0 0 0  2
* f   1 0 0 4 0 0 0 0 0 0 0  2
* f   0 0 0 0 0 1 0 4 0 0 0  2
* f   0 1 0 0 0 0 0 4 0 0 0  2
* f   1 0 0 0 0 0 0 4 0 0 0  2
* f   0 0 0 0 0 1 0 0 0 4 0  2
* f   0 1 0 0 0 0 0 0 0 4 0  2
* f   1 0 0 0 0 0 0 0 0 4 0  2
* f   0 0 0 0 0 1 0 0 0 2 2  2
* f   0 1 0 0 0 0 0 0 0 2 2  2
* f   1 0 0 0 0 0 0 0 0 2 2  2
* f   0 0 5 0 0 0 0 0 0 0 0  0
* f   0 0 4 1 0 0 0 0 0 0 0  0
* f   0 0 4 0 0 0 1 0 0 0 0  0
* f   0 0 4 0 0 0 0 1 0 0 0  0
* f   0 0 3 2 0 0 0 0 0 0 0  0
* f   0 0 3 0 0 0 2 0 0 0 0  0
* f   0 0 3 0 0 0 0 2 0 0 0  0
* f   0 0 2 0 0 0 3 0 0 0 0  0
* f   0 0 2 0 0 0 0 3 0 0 0  0
* f   0 0 2 0 0 0 0 0 0 2 1  0
* f   0 0 2 0 0 0 0 0 0 1 2  0
* f   0 0 1 0 0 0 4 0 0 0 0  0
* f   0 0 1 0 0 0 0 4 0 0 0  0
* f   0 0 1 0 0 0 0 0 0 4 0  0
* f   0 0 1 0 0 0 0 0 0 2 2  0
* f   0 0 0 4 0 0 0 0 0 1 0  0
* f   0 0 0 3 0 0 0 0 0 2 0  0
* f   0 0 0 3 0 0 0 0 0 1 1  0
* f   0 0 0 2 0 0 0 0 0 2 1  0
* f   0 0 0 2 0 0 0 0 0 1 2  0
* f   0 0 0 1 0 0 0 0 0 2 2  0
* f   0 0 0 0 2 0 0 0 0 2 1  0
* f   0 0 0 0 2 0 0 0 0 1 2  0
* f   0 0 0 0 1 0 0 0 0 2 2  0
* f   0 0 0 0 0 0 5 0 0 0 0  0
* f   0 0 0 0 0 0 4 1 0 0 0  0
* f   0 0 0 0 0 0 3 2 0 0 0  0
* f   0 0 0 0 0 0 2 0 0 2 1  0
* f   0 0 0 0 0 0 2 0 0 1 2  0
* f   0 0 0 0 0 0 1 0 0 4 0  0
* f   0 0 0 0 0 0 1 0 0 2 2  0
* f   0 0 0 0 0 0 0 4 0 1 0  0
* f   0 0 0 0 0 0 0 3 0 2 0  0
* f   0 0 0 0 0 0 0 3 0 1 1  0
* f   0 0 0 0 0 0 0 2 0 2 1  0
* f   0 0 0 0 0 0 0 2 0 1 2  0
* f   0 0 0 0 0 0 0 1 0 2 2  0
* f   0 0 0 0 0 0 0 0 2 2 1  0
* f   0 0 0 0 0 0 0 0 2 1 2  0
* f   0 0 0 0 0 0 0 0 1 2 2  0
* f   0 0 0 0 0 0 0 0 0 5 0  0
* f   0 0 4 1 0 0 0 0 0 0 0  1
* f   0 0 4 0 0 0 0 1 0 0 0  1
* f   0 0 3 2 0 0 0 0 0 0 0  1
* f   0 0 3 0 0 0 0 2 0 0 0  1
* f   0 0 2 0 0 0 0 3 0 0 0  1
* f   0 0 2 0 0 0 0 0 0 2 1  1
* f   0 0 2 0 0 0 0 0 0 1 2  1
* f   0 0 1 0 0 0 0 4 0 0 0  1
* f   0 0 1 0 0 0 0 0 0 2 2  1
* f   0 0 1 0 0 0 0 0 0 0 4  1
* f   0 0 0 5 0 0 0 0 0 0 0  1
* f   0 0 0 4 0 0 0 1 0 0 0  1
* f   0 0 0 4 0 0 0 0 0 1 0  1
* f   0 0 0 3 0 0 0 2 0 0 0  1
* f   0 0 0 3 0 0 0 0 0 2 0  1
* f   0 0 0 3 0 0 0 0 0 1 1  1
* f   0 0 0 2 0 0 0 3 0 0 0  1
* f   0 0 0 2 0 0 0 0 0 2 1  1
* f   0 0 0 2 0 0 0 0 0 1 2  1
* f   0 0 0 1 0 0 0 4 0 0 0  1
* f   0 0 0 1 0 0 0 0 0 4 0  1
* f   0 0 0 1 0 0 0 0 0 2 2  1
* f   0 0 0 0 2 0 0 0 0 2 1  1
* f   0 0 0 0 2 0 0 0 0 1 2  1
* f   0 0 0 0 1 0 0 0 0 2 2  1
* f   0 0 0 0 0 0 4 1 0 0 0  1
* f   0 0 0 0 0 0 3 2 0 0 0  1
* f   0 0 0 0 0 0 2 0 0 2 1  1
* f   0 0 0 0 0 0 2 0 0 1 2  1
* f   0 0 0 0 0 0 1 0 0 2 2  1
* f   0 0 0 0 0 0 1 0 0 0 4  1
* f   0 0 0 0 0 0 0 5 0 0 0  1
* f   0 0 0 0 0 0 0 4 0 1 0  1
* f   0 0 0 0 0 0 0 3 0 2 0  1
* f   0 0 0 0 0 0 0 3 0 1 1  1
* f   0 0 0 0 0 0 0 2 0 2 1  1
* f   0 0 0 0 0 0 0 2 0 1 2  1
* f   0 0 0 0 0 0 0 1 0 4 0  1
* f   0 0 0 0 0 0 0 1 0 2 2  1
* f   0 0 0 0 0 0 0 0 2 2 1  1
* f   0 0 0 0 0 0 0 0 2 1 2  1
* f   0 0 0 0 0 0 0 0 1 2 2  1
* f   0 0 0 0 0 0 0 0 0 5 0  1
* f   0 0 4 1 0 0 0 0 0 0 0  2
* f   0 0 4 0 0 0 0 1 0 0 0  2
* f   0 0 3 2 0 0 0 0 0 0 0  2
* f   0 0 3 0 0 0 0 2 0 0 0  2
* f   0 0 2 0 0 0 0 3 0 0 0  2
* f   0 0 2 0 0 0 0 0 0 2 1  2
* f   0 0 2 0 0 0 0 0 0 1 2  2
* f   0 0 1 0 0 0 0 4 0 0 0  2
* f   0 0 1 0 0 0 0 0 0 2 2  2
* f   0 0 1 0 0 0 0 0 0 0 4  2
* f   0 0 0 5 0 0 0 0 0 0 0  2
* f   0 0 0 4 0 0 0 1 0 0 0  2
* f   0 0 0 4 0 0 0 0 0 1 0  2
* f   0 0 0 3 0 0 0 2 0 0 0  2
* f   0 0 0 3 0 0 0 0 0 2 0  2
* f   0 0 0 3 0 0 0 0 0 1 1  2
* f   0 0 0 2 0 0 0 3 0 0 0  2
* f   0 0 0 2 0 0 0 0 0 2 1  2
* f   0 0 0 2 0 0 0 0 0 1 2  2
* f   0 0 0 1 0 0 0 4 0 0 0  2
* f   0 0 0 1 0 0 0 0 0 4 0  2
* f   0 0 0 1 0 0 0 0 0 2 2  2
* f   0 0 0 0 2 0 0 0 0 2 1  2
* f   0 0 0 0 2 0 0 0 0 1 2  2
* f   0 0 0 0 1 0 0 0 0 2 2  2
* f   0 0 0 0 0 0 4 1 0 0 0  2
* f   0 0 0 0 0 0 3 2 0 0 0  2
* f   0 0 0 0 0 0 2 0 0 2 1  2
* f   0 0 0 0 0 0 2 0 0 1 2  2
* f   0 0 0 0 0 0 1 0 0 2 2  2
* f   0 0 0 0 0 0 1 0 0 0 4  2
* f   0 0 0 0 0 0 0 5 0 0 0  2
* f   0 0 0 0 0 0 0 4 0 1 0  2
* f   0 0 0 0 0 0 0 3 0 2 0  2
* f   0 0 0 0 0 0 0 3 0 1 1  2
* f   0 0 0 0 0 0 0 2 0 2 1  2
* f   0 0 0 0 0 0 0 2 0 1 2  2
* f   0 0 0 0 0 0 0 1 0 4 0  2
* f   0 0 0 0 0 0 0 1 0 2 2  2
* f   0 0 0 0 0 0 0 0 2 2 1  2
* f   0 0 0 0 0 0 0 0 2 1 2  2
* f   0 0 0 0 0 0 0 0 1 2 2  2
* f   0 0 0 0 0 0 0 0 0 5 0  2
* f   0 0 0 0 0 5 0 0 0 0 0  3
* f   0 1 0 0 0 4 0 0 0 0 0  3
* f   0 2 0 0 0 3 0 0 0 0 0  3
